order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,currency,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix,item_count,gross_merchandise_value,freight_value,unique_products,main_category,monetary,payment_count,max_installments,main_payment_type
col_order_0000096,col_customer_0000096,delivered,2025-05-22 15:54:39,2025-05-23 22:51:39,2025-05-24 13:51:39,2025-05-26 22:51:39,2025-06-01 15:54:39,COP,col_unique_000068,villavicencio,meta,500,2.0,599400.0,58700.0,2.0,hogar,658100.0,1.0,1.0,contra_entrega
col_order_0000097,col_customer_0000097,canceled,2024-05-26 00:21:43,2024-05-27 05:39:43,,,2024-05-30 00:21:43,COP,col_unique_000069,cali,valle del cauca,760,1.0,65100.0,12500.0,1.0,belleza,77600.0,1.0,1.0,tarjeta_credito
col_order_0000098,col_customer_0000098,delivered,2024-08-20 10:21:43,2024-08-20 16:42:43,2024-08-24 14:42:43,2024-09-05 08:42:43,2024-08-23 10:21:43,COP,col_unique_000069,cali,valle del cauca,760,2.0,131900.0,27100.0,2.0,libros,159000.0,1.0,1.0,tarjeta_debito
col_order_0000099,col_customer_0000099,canceled,2025-05-19 13:07:00,2025-05-20 05:54:00,,,2025-05-28 13:07:00,COP,col_unique_000070,pereira,risaralda,660,,,,,,,,,
col_order_0000100,col_customer_0000100,delivered,2025-08-02 19:07:00,2025-08-03 03:23:00,2025-08-05 21:23:00,2025-08-07 15:23:00,2025-08-05 19:07:00,COP,col_unique_000070,pereira,risaralda,660,4.0,430800.0,76700.0,4.0,hogar,492500.0,1.0,1.0,tarjeta_debito
col_order_0000101,col_customer_0000101,delivered,2025-04-24 02:06:48,2025-04-25 13:48:48,2025-04-29 04:48:48,2025-05-09 18:48:48,2025-05-05 02:06:48,COP,col_unique_000071,bogota,bogota d.c.,110,1.0,82600.0,16100.0,1.0,belleza,98700.0,1.0,1.0,tarjeta_credito
col_order_0000102,col_customer_0000102,delivered,2025-01-14 01:25:44,2025-01-14 22:05:44,2025-01-16 09:05:44,2025-01-29 04:05:44,2025-01-23 01:25:44,COP,col_unique_000072,cali,valle del cauca,760,1.0,165700.0,14100.0,1.0,deportes,179800.0,1.0,1.0,tarjeta_credito
col_order_0000103,col_customer_0000103,delivered,2024-04-10 14:36:10,2024-04-10 15:52:10,2024-04-11 06:52:10,2024-04-19 23:52:10,2024-04-13 14:36:10,COP,col_unique_000073,bogota,bogota d.c.,110,1.0,329600.0,22800.0,1.0,celulares,352400.0,2.0,1.0,contra_entrega
col_order_0000104,col_customer_0000104,returned,2024-09-11 02:36:10,2024-09-12 16:03:10,2024-09-13 13:03:10,2024-09-24 14:03:10,2024-09-24 02:36:10,COP,col_unique_000073,bogota,bogota d.c.,110,1.0,151400.0,10800.0,1.0,moda,162200.0,1.0,1.0,contra_entrega
col_order_0000105,col_customer_0000105,delivered,2024-02-05 05:10:56,2024-02-06 09:31:56,2024-02-07 11:31:56,2024-02-09 05:31:56,2024-02-14 05:10:56,COP,col_unique_000074,neiva,huila,410,1.0,114500.0,22400.0,1.0,belleza,136900.0,1.0,1.0,transferencia
col_order_0000106,col_customer_0000106,delivered,2024-11-25 03:23:56,2024-11-26 13:27:56,2024-11-29 03:27:56,2024-12-01 09:27:56,2024-11-30 03:23:56,COP,col_unique_000075,bucaramanga,santander,680,1.0,229700.0,22800.0,1.0,hogar,252500.0,1.0,6.0,tarjeta_credito
col_order_0000107,col_customer_0000107,delivered,2025-06-22 23:48:14,2025-06-24 11:17:14,2025-06-27 05:17:14,2025-06-28 07:17:14,2025-06-25 23:48:14,COP,col_unique_000076,pereira,risaralda,660,2.0,237400.0,46200.0,2.0,deportes,283600.0,1.0,1.0,transferencia
col_order_0000108,col_customer_0000108,processing,2024-11-12 20:02:18,2024-11-14 09:11:18,,,2024-11-20 20:02:18,COP,col_unique_000077,pereira,risaralda,660,3.0,581400.0,54700.0,3.0,hogar,636100.0,1.0,6.0,tarjeta_credito
col_order_0000109,col_customer_0000109,delivered,2025-04-14 19:09:55,2025-04-16 10:34:55,2025-04-18 04:34:55,2025-04-26 12:34:55,2025-04-19 19:09:55,COP,col_unique_000078,bogota,bogota d.c.,110,3.0,616300.0,45900.0,3.0,juguetes,662200.0,1.0,6.0,tarjeta_credito
col_order_0000110,col_customer_0000110,delivered,2025-01-22 04:37:02,2025-01-22 06:36:02,2025-01-24 06:36:02,2025-01-25 10:36:02,2025-02-05 04:37:02,COP,col_unique_000079,bogota,bogota d.c.,110,1.0,107800.0,15400.0,1.0,belleza,123200.0,1.0,1.0,contra_entrega
col_order_0000111,col_customer_0000111,returned,2025-07-09 00:37:02,2025-07-09 00:44:02,2025-07-09 20:44:02,2025-07-17 08:44:02,2025-07-15 00:37:02,COP,col_unique_000079,bogota,bogota d.c.,110,1.0,142000.0,16300.0,1.0,hogar,158300.0,1.0,1.0,contra_entrega
col_order_0000112,col_customer_0000112,canceled,2025-11-02 04:37:02,2025-11-02 17:49:02,,,2025-11-10 04:37:02,COP,col_unique_000079,bogota,bogota d.c.,110,,,,,,,,,
col_order_0000113,col_customer_0000113,canceled,2024-01-27 07:33:54,2024-01-28 02:45:54,,,,COP,col_unique_000080,bucaramanga,santander,680,1.0,128100.0,16500.0,1.0,accesorios_moto,144600.0,1.0,1.0,transferencia
col_order_0000114,col_customer_0000114,delivered,2024-06-21 18:33:54,2024-06-22 10:53:54,2024-06-24 15:53:54,2024-06-26 12:53:54,2024-07-01 18:33:54,COP,col_unique_000080,bucaramanga,santander,680,1.0,106000.0,24900.0,1.0,belleza,130900.0,1.0,1.0,contra_entrega
col_order_0000115,col_customer_0000115,canceled,2024-10-23 21:33:54,2024-10-25 10:50:54,,,2024-11-06 21:33:54,COP,col_unique_000080,bucaramanga,santander,680,3.0,383500.0,67200.0,3.0,hogar,450700.0,1.0,1.0,tarjeta_debito
col_order_0000116,col_customer_0000116,returned,2025-02-01 18:32:04,2025-02-02 10:41:04,2025-02-03 10:41:04,2025-02-06 03:41:04,2025-02-10 18:32:04,COP,col_unique_000081,cali,valle del cauca,760,3.0,487600.0,65900.0,3.0,hogar,553500.0,1.0,1.0,unknown
col_order_0000117,col_customer_0000117,delivered,2025-01-20 23:45:57,2025-01-22 10:14:57,2025-01-25 02:14:57,2025-02-03 11:14:57,2025-01-23 23:45:57,COP,col_unique_000082,medellin,antioquia,050,3.0,432400.0,62700.0,3.0,deportes,495100.0,1.0,3.0,credito_bnpl
col_order_0000118,col_customer_0000118,delivered,2024-07-30 16:32:34,2024-07-31 14:44:34,2024-08-02 01:44:34,2024-08-11 00:44:34,2024-08-12 16:32:34,COP,col_unique_000083,cali,valle del cauca,760,1.0,504600.0,27800.0,1.0,tecnologia,532400.0,1.0,1.0,transferencia
col_order_0000119,col_customer_0000119,delivered,2024-10-23 14:32:16,2024-10-24 13:49:16,2024-10-26 21:49:16,2024-11-04 20:49:16,2024-11-04 14:32:16,COP,col_unique_000084,bogota,bogota d.c.,110,1.0,197000.0,20800.0,1.0,accesorios_moto,217800.0,1.0,1.0,tarjeta_debito
col_order_0000120,col_customer_0000120,delivered,2025-02-13 12:32:16,2025-02-14 12:01:16,2025-02-18 09:01:16,2025-03-01 22:01:16,2025-02-22 12:32:16,COP,col_unique_000084,bogota,bogota d.c.,110,1.0,116900.0,18600.0,1.0,mascotas,135500.0,1.0,1.0,transferencia
col_order_0000121,col_customer_0000121,delivered,2024-03-26 04:15:49,2024-03-26 13:13:49,2024-03-29 08:13:49,2024-03-30 21:13:49,2024-04-05 04:15:49,COP,col_unique_000085,cali,valle del cauca,760,2.0,356800.0,25100.0,2.0,deportes,381900.0,1.0,1.0,tarjeta_credito
col_order_0000122,col_customer_0000122,canceled,2024-08-16 06:15:49,2024-08-16 17:22:49,,,2024-08-20 06:15:49,COP,col_unique_000085,cali,valle del cauca,760,,,,,,,,,
col_order_0000123,col_customer_0000123,delivered,2025-05-29 14:46:05,2025-05-30 02:20:05,2025-06-01 01:20:05,2025-06-03 01:20:05,2025-06-06 14:46:05,COP,col_unique_000086,medellin,antioquia,050,3.0,301700.0,51300.0,3.0,belleza,353000.0,1.0,1.0,contra_entrega
col_order_0000124,col_customer_0000124,delivered,2025-07-18 01:46:05,2025-07-18 22:55:05,2025-07-19 12:55:05,2025-07-29 05:55:05,2025-07-24 01:46:05,COP,col_unique_000086,medellin,antioquia,050,2.0,560800.0,42100.0,2.0,libros,602900.0,1.0,3.0,tarjeta_credito
col_order_0000125,col_customer_0000125,delivered,2025-10-13 13:46:05,2025-10-14 01:43:05,2025-10-15 08:43:05,2025-10-26 19:43:05,2025-10-18 13:46:05,COP,col_unique_000086,medellin,antioquia,050,1.0,505000.0,39400.0,1.0,tecnologia,544400.0,1.0,1.0,bono_regalo
col_order_0000126,col_customer_0000126,delivered,2025-06-19 10:58:15,2025-06-19 16:58:15,2025-06-20 20:58:15,2025-06-25 07:58:15,2025-07-02 10:58:15,COP,col_unique_000087,bogota,bogota d.c.,110,1.0,79100.0,13100.0,1.0,mercado,92200.0,1.0,1.0,tarjeta_credito
col_order_0000127,col_customer_0000127,delivered,2025-09-02 23:58:15,2025-09-04 08:41:15,2025-09-06 11:41:15,2025-09-07 13:41:15,2025-09-11 23:58:15,COP,col_unique_000087,bogota,bogota d.c.,110,2.0,219900.0,36300.0,2.0,accesorios_moto,256200.0,1.0,3.0,credito_bnpl
col_order_0000128,col_customer_0000128,delivered,2025-03-14 09:28:31,2025-03-16 02:32:31,2025-03-19 17:32:31,2025-03-30 22:32:31,2025-03-21 09:28:31,COP,col_unique_000088,bogota,bogota d.c.,110,1.0,882400.0,34000.0,1.0,electrodomesticos,916400.0,1.0,6.0,tarjeta_credito
col_order_0000129,col_customer_0000129,returned,2025-06-12 22:55:07,2025-06-14 10:04:07,2025-06-15 07:04:07,2025-06-21 05:04:07,2025-06-25 22:55:07,COP,col_unique_000089,medellin,antioquia,050,1.0,82200.0,9200.0,1.0,belleza,91400.0,1.0,6.0,credito_bnpl
col_order_0000130,col_customer_0000130,delivered,2024-11-01 22:54:00,2024-11-02 16:56:00,2024-11-03 14:56:00,2024-11-11 17:56:00,2024-11-10 22:54:00,COP,col_unique_000090,medellin,antioquia,050,2.0,407300.0,38800.0,2.0,libros,446100.0,1.0,1.0,contra_entrega
col_order_0000131,col_customer_0000131,returned,2025-05-14 03:17:23,2025-05-14 08:40:23,2025-05-15 08:40:23,2025-05-22 05:40:23,2025-05-20 03:17:23,COP,col_unique_000091,popayan,cauca,190,4.0,858000.0,120400.0,4.0,moda,978400.0,2.0,1.0,tarjeta_debito
col_order_0000132,col_customer_0000132,delivered,2025-06-03 10:05:17,2025-06-03 11:42:17,2025-06-04 05:42:17,2025-06-05 09:42:17,2025-06-06 10:05:17,COP,col_unique_000092,cucuta,norte de santander,540,1.0,137300.0,24700.0,1.0,moda,162000.0,1.0,12.0,credito_bnpl
col_order_0000133,col_customer_0000133,delivered,2025-08-13 04:05:17,2025-08-14 18:08:17,2025-08-18 18:08:17,2025-08-29 08:08:17,2025-08-24 04:05:17,COP,col_unique_000092,cucuta,norte de santander,540,1.0,122300.0,16700.0,1.0,deportes,139000.0,1.0,1.0,bono_regalo
col_order_0000134,col_customer_0000134,delivered,2025-10-27 20:05:17,2025-10-28 15:10:17,2025-11-01 14:10:17,2025-11-08 11:10:17,2025-11-04 20:05:17,COP,col_unique_000092,cucuta,norte de santander,540,1.0,129100.0,19100.0,1.0,accesorios_moto,148200.0,1.0,1.0,tarjeta_debito
col_order_0000135,col_customer_0000135,canceled,2024-08-28 05:28:01,2024-08-29 03:20:01,,,,COP,col_unique_000093,unknown,atlantico,080,2.0,508400.0,60000.0,2.0,juguetes,568400.0,1.0,1.0,transferencia
col_order_0000136,col_customer_0000136,delivered,2024-03-07 11:22:08,2024-03-08 15:09:08,2024-03-12 15:09:08,2024-03-18 19:09:08,2024-03-12 11:22:08,COP,col_unique_000094,monteria,cordoba,230,1.0,145900.0,27400.0,1.0,hogar,173300.0,1.0,1.0,contra_entrega
col_order_0000137,col_customer_0000137,delivered,2024-03-20 14:28:36,2024-03-22 03:25:36,2024-03-24 10:25:36,2024-04-06 01:25:36,2024-03-24 14:28:36,COP,col_unique_000095,popayan,cauca,190,1.0,568500.0,46900.0,1.0,celulares,615400.0,1.0,3.0,tarjeta_credito
col_order_0000138,col_customer_0000138,canceled,2024-06-23 02:47:07,2024-06-24 08:46:07,,,,COP,col_unique_000096,medellin,antioquia,050,1.0,100700.0,9000.0,1.0,moda,109700.0,1.0,1.0,contra_entrega
col_order_0000139,col_customer_0000139,canceled,2024-08-12 09:17:00,2024-08-13 07:46:00,,,2024-08-20 09:17:00,COP,col_unique_000097,manizales,caldas,170,2.0,284500.0,37000.0,2.0,hogar,321500.0,1.0,3.0,tarjeta_credito
col_order_0000140,col_customer_0000140,delivered,2024-11-29 09:49:39,2024-11-29 12:09:39,2024-11-30 03:09:39,2024-12-13 01:09:39,2024-12-03 09:49:39,COP,col_unique_000098,unknown,antioquia,050,2.0,188800.0,35900.0,2.0,juguetes,224700.0,1.0,1.0,tarjeta_credito
col_order_0000141,col_customer_0000141,delivered,2025-02-02 21:49:39,2025-02-04 12:40:39,2025-02-05 23:40:39,2025-02-16 20:40:39,2025-02-11 21:49:39,COP,col_unique_000098,medellin,antioquia,050,2.0,360700.0,40800.0,2.0,mascotas,401500.0,1.0,1.0,transferencia
col_order_0000142,col_customer_0000142,canceled,2025-05-26 08:49:39,2025-05-26 11:54:39,,,2025-06-02 08:49:39,COP,col_unique_000098,medellin,antioquia,050,,,,,,,,,
col_order_0000143,col_customer_0000143,returned,2025-09-03 03:49:39,2025-09-03 09:48:39,2025-09-05 20:48:39,2025-09-07 23:48:39,2025-09-16 03:49:39,COP,col_unique_000098,medellin,antioquia,050,2.0,595400.0,48100.0,2.0,celulares,643500.0,1.0,6.0,tarjeta_credito
col_order_0000144,col_customer_0000144,delivered,2025-10-20 03:49:39,2025-10-20 18:11:39,2025-10-21 21:11:39,2025-10-25 00:11:39,2025-10-29 03:49:39,COP,col_unique_000098,medellin,antioquia,050,1.0,641900.0,25300.0,1.0,celulares,667200.0,1.0,1.0,transferencia
col_order_0000145,col_customer_0000145,canceled,2024-11-24 09:31:36,2024-11-25 04:59:36,,,,COP,col_unique_000099,unknown,bogota d.c.,110,,,,,,,,,
col_order_0000146,col_customer_0000146,delivered,2024-08-10 10:32:41,2024-08-11 00:25:41,2024-08-15 00:25:41,2024-08-26 14:25:41,2024-08-14 10:32:41,COP,col_unique_000100,armenia,quindio,,1.0,76000.0,12900.0,1.0,libros,88900.0,1.0,1.0,tarjeta_credito
col_order_0000147,col_customer_0000147,delivered,2024-04-02 03:57:16,2024-04-03 17:07:16,2024-04-04 19:07:16,2024-04-17 11:07:16,2024-04-11 03:57:16,COP,col_unique_000101,villavicencio,meta,500,1.0,83900.0,14200.0,1.0,belleza,98100.0,1.0,1.0,tarjeta_credito
col_order_0000148,col_customer_0000148,delivered,2025-03-22 16:35:36,2025-03-22 19:46:36,2025-03-23 03:46:36,2025-03-26 02:46:36,2025-03-30 16:35:36,COP,col_unique_000102,villavicencio,meta,500,1.0,104100.0,19900.0,1.0,mercado,124000.0,1.0,1.0,tarjeta_credito
col_order_0000149,col_customer_0000149,delivered,2025-05-30 15:35:36,2025-05-31 04:16:36,2025-06-03 08:16:36,2025-06-11 04:16:36,2025-06-02 15:35:36,COP,col_unique_000102,villavicencio,meta,500,1.0,113100.0,23000.0,1.0,juguetes,136100.0,1.0,3.0,tarjeta_credito
col_order_0000150,col_customer_0000150,delivered,2025-11-20 07:35:36,2025-11-20 08:21:36,2025-11-23 13:21:36,2025-11-26 01:21:36,2025-11-25 07:35:36,COP,col_unique_000102,villavicencio,meta,500,1.0,198100.0,26400.0,1.0,salud,224500.0,1.0,3.0,tarjeta_credito
col_order_0000151,col_customer_0000151,delivered,2024-11-01 14:07:29,2024-11-03 01:09:29,2024-11-04 00:09:29,2024-11-09 03:09:29,2024-11-08 14:07:29,COP,col_unique_000103,barranquilla,atlantico,080,2.0,279300.0,33600.0,2.0,libros,312900.0,2.0,1.0,tarjeta_credito
col_order_0000152,col_customer_0000152,payment_pending,2025-05-26 05:01:37,,,,2025-06-01 05:01:37,COP,col_unique_000104,santa marta,magdalena,470,,,,,,,,,
col_order_0000153,col_customer_0000153,delivered,2024-09-27 05:05:03,2024-09-29 02:37:03,2024-09-29 10:37:03,2024-10-07 19:37:03,2024-10-07 05:05:03,COP,col_unique_000105,bogota,bogota d.c.,110,4.0,1402100.0,78600.0,4.0,electrodomesticos,1479100.0,1.0,1.0,transferencia
col_order_0000154,col_customer_0000154,delivered,2024-12-01 08:05:03,2024-12-01 18:54:03,2024-12-04 19:54:03,2024-12-13 19:54:03,2024-12-12 08:05:03,COP,col_unique_000105,bogota,bogota d.c.,110,1.0,334900.0,23100.0,1.0,tecnologia,363600.0,1.0,1.0,tarjeta_debito
col_order_0000155,col_customer_0000155,canceled,2025-01-26 05:51:56,2025-01-28 04:01:56,,,2025-02-07 05:51:56,COP,col_unique_000106,popayan,cauca,190,1.0,51800.0,19400.0,1.0,libros,71200.0,1.0,1.0,transferencia
col_order_0000156,col_customer_0000156,delivered,2025-05-26 10:17:59,2025-05-26 18:57:59,2025-05-27 08:57:59,2025-06-04 16:57:59,2025-06-03 10:17:59,COP,col_unique_000107,cucuta,norte de santander,540,3.0,385000.0,60100.0,3.0,belleza,445100.0,1.0,1.0,transferencia
col_order_0000157,col_customer_0000157,canceled,2025-05-18 01:01:26,2025-05-18 12:28:26,,,2025-05-27 01:01:26,COP,col_unique_000108,monteria,cordoba,230,,,,,,,,,
col_order_0000158,col_customer_0000158,delivered,2024-06-01 13:14:07,2024-06-02 23:23:07,2024-06-06 15:23:07,2024-06-17 12:23:07,2024-06-15 13:14:07,COP,col_unique_000109,medellin,antioquia,050,1.0,480700.0,36900.0,1.0,tecnologia,517600.0,1.0,1.0,contra_entrega
col_order_0000159,col_customer_0000159,delivered,2025-06-15 21:57:26,2025-06-16 17:59:26,2025-06-19 01:59:26,2025-06-28 02:59:26,2025-06-26 21:57:26,COP,col_unique_000110,chia,cundinamarca,250,1.0,177000.0,20900.0,1.0,accesorios_moto,197900.0,1.0,1.0,transferencia
col_order_0000160,col_customer_0000160,delivered,2024-10-24 23:31:07,2024-10-26 08:58:07,2024-10-27 03:58:07,2024-11-01 22:58:07,2024-11-06 23:31:07,COP,col_unique_000111,chia,cundinamarca,250,1.0,690500.0,32900.0,1.0,celulares,723400.0,1.0,1.0,tarjeta_debito
col_order_0000161,col_customer_0000161,delivered,2025-06-27 04:50:53,2025-06-27 08:11:53,2025-06-30 16:11:53,2025-07-12 05:11:53,2025-07-05 04:50:53,COP,col_unique_000112,bogota,bogota d.c.,110,2.0,522700.0,52000.0,2.0,mascotas,574700.0,1.0,1.0,tarjeta_debito
col_order_0000162,col_customer_0000162,delivered,2025-03-15 05:03:04,2025-03-15 16:35:04,2025-03-17 18:35:04,2025-03-21 20:35:04,2025-03-29 05:03:04,COP,col_unique_000113,barranquilla,atlantico,080,1.0,650300.0,39800.0,1.0,tecnologia,690100.0,1.0,3.0,tarjeta_credito
col_order_0000163,col_customer_0000163,delivered,2024-10-19 10:53:51,2024-10-19 21:13:51,2024-10-22 11:13:51,2024-10-31 12:13:51,2024-10-30 10:53:51,COP,col_unique_000114,barranquilla,atlantico,080,2.0,812200.0,45100.0,2.0,deportes,857300.0,1.0,3.0,tarjeta_credito
col_order_0000164,col_customer_0000164,delivered,2025-04-06 15:03:49,2025-04-06 20:51:49,2025-04-07 16:51:49,2025-04-18 03:51:49,2025-04-19 15:03:49,COP,col_unique_000115,cali,valle del cauca,760,1.0,154300.0,13900.0,1.0,hogar,168200.0,1.0,1.0,transferencia
col_order_0000165,col_customer_0000165,canceled,2024-07-31 07:34:28,2024-08-01 03:36:28,,,2024-08-09 07:34:28,COP,col_unique_000116,chia,cundinamarca,250,,,,,,,,,
col_order_0000166,col_customer_0000166,canceled,2024-01-24 10:35:28,2024-01-25 01:51:28,,,,COP,col_unique_000117,neiva,huila,410,1.0,80100.0,14500.0,1.0,belleza,94600.0,1.0,1.0,tarjeta_debito
col_order_0000167,col_customer_0000167,delivered,2024-03-10 01:49:38,2024-03-10 13:01:38,2024-03-13 11:01:38,2024-03-15 17:01:38,2024-03-16 01:49:38,COP,col_unique_000118,bogota,bogota d.c.,110,1.0,149900.0,14500.0,1.0,deportes,164400.0,1.0,1.0,tarjeta_debito
col_order_0000168,col_customer_0000168,delivered,2025-02-27 03:57:39,2025-02-28 07:43:39,2025-03-01 07:43:39,2025-03-03 07:43:39,2025-03-02 03:57:39,COP,col_unique_000119,barranquilla,atlantico,080,2.0,544100.0,43200.0,2.0,hogar,580000.0,1.0,1.0,tarjeta_debito
col_order_0000169,col_customer_0000169,delivered,2025-04-19 10:03:38,2025-04-19 18:00:38,2025-04-20 17:00:38,2025-05-02 00:00:38,2025-04-30 10:03:38,COP,col_unique_000120,bogota,bogota d.c.,110,2.0,172700.0,22600.0,2.0,mercado,195300.0,1.0,1.0,contra_entrega
col_order_0000170,col_customer_0000170,delivered,2025-07-25 12:03:38,2025-07-25 12:09:38,2025-07-28 02:09:38,2025-08-08 06:09:38,2025-08-08 12:03:38,COP,col_unique_000120,bogota,bogota d.c.,110,1.0,499700.0,35100.0,1.0,tecnologia,534800.0,1.0,1.0,contra_entrega
col_order_0000171,col_customer_0000171,returned,2024-07-12 21:24:10,2024-07-12 22:48:10,2024-07-16 04:48:10,2024-07-27 03:48:10,2024-07-17 21:24:10,COP,col_unique_000121,ibague,tolima,730,2.0,795300.0,55600.0,2.0,salud,850900.0,1.0,6.0,tarjeta_credito
col_order_0000172,col_customer_0000172,delivered,2024-06-27 20:46:53,2024-06-28 00:06:53,2024-06-30 23:06:53,2024-07-12 01:06:53,2024-07-05 20:46:53,COP,col_unique_000122,santa marta,magdalena,470,1.0,95200.0,31600.0,1.0,belleza,126800.0,1.0,6.0,tarjeta_credito
col_order_0000173,col_customer_0000173,returned,2024-05-09 16:57:32,2024-05-10 17:13:32,2024-05-12 23:13:32,2024-05-24 06:13:32,2024-05-18 16:57:32,COP,col_unique_000123,villavicencio,meta,500,1.0,139500.0,26700.0,1.0,mascotas,166200.0,1.0,1.0,contra_entrega
col_order_0000174,col_customer_0000174,delivered,2025-07-15 09:16:55,2025-07-15 15:56:55,2025-07-16 16:56:55,2025-07-22 11:56:55,2025-07-25 09:16:55,COP,col_unique_000124,cartagena,bolivar,130,5.0,730800.0,85300.0,5.0,accesorios_moto,798700.0,1.0,1.0,transferencia
col_order_0000175,col_customer_0000175,delivered,2025-01-07 11:21:27,2025-01-09 02:32:27,2025-01-10 11:32:27,2025-01-11 15:32:27,2025-01-17 11:21:27,COP,col_unique_000125,bogota,bogota d.c.,110,2.0,295000.0,30900.0,2.0,belleza,325900.0,1.0,1.0,tarjeta_debito
col_order_0000176,col_customer_0000176,delivered,2024-07-24 12:36:53,2024-07-25 02:57:53,2024-07-28 02:57:53,2024-08-04 00:57:53,2024-07-30 12:36:53,COP,col_unique_000126,bogota,bogota d.c.,110,1.0,110100.0,17900.0,1.0,hogar,128000.0,1.0,1.0,contra_entrega
col_order_0000177,col_customer_0000177,delivered,2024-06-10 13:37:07,2024-06-12 12:12:07,2024-06-14 02:12:07,2024-06-17 18:12:07,2024-06-23 13:37:07,COP,col_unique_000127,manizales,caldas,170,1.0,598700.0,24200.0,1.0,celulares,622900.0,1.0,1.0,transferencia
col_order_0000178,col_customer_0000178,canceled,2024-12-09 01:37:07,2024-12-09 12:26:07,,,2024-12-13 01:37:07,COP,col_unique_000127,manizales,caldas,170,,,,,,,,,
col_order_0000179,col_customer_0000179,returned,2025-04-25 16:37:07,2025-04-25 17:09:07,2025-04-29 15:09:07,2025-05-03 14:09:07,2025-05-01 16:37:07,COP,col_unique_000127,manizales,caldas,170,1.0,130700.0,12700.0,1.0,hogar,143400.0,1.0,3.0,tarjeta_credito
col_order_0000180,col_customer_0000180,delivered,2025-05-23 21:37:07,2025-05-24 06:31:07,2025-05-28 00:31:07,2025-06-06 20:31:07,2025-06-04 21:37:07,COP,col_unique_000127,manizales,caldas,170,1.0,91600.0,20900.0,1.0,belleza,112500.0,1.0,1.0,tarjeta_debito
col_order_0000181,col_customer_0000181,delivered,2025-09-11 01:37:07,2025-09-13 01:13:07,2025-09-13 22:13:07,2025-09-23 13:13:07,2025-09-21 01:37:07,COP,col_unique_000127,manizales,caldas,170,1.0,260900.0,32300.0,1.0,tecnologia,293200.0,1.0,1.0,contra_entrega
col_order_0000182,col_customer_0000182,canceled,2025-04-19 21:12:03,2025-04-20 13:07:03,,,,COP,col_unique_000128,bucaramanga,santander,680,,,,,,,,,
col_order_0000183,col_customer_0000183,delivered,2025-05-18 07:49:37,2025-05-19 18:42:37,2025-05-21 08:42:37,2025-05-25 14:42:37,2025-05-26 07:49:37,COP,col_unique_000129,neiva,huila,410,2.0,197000.0,37200.0,2.0,belleza,234200.0,1.0,1.0,credito_bnpl
