order_id,payment_sequential,payment_type,payment_installments,payment_value,currency
col_order_0000517,1,tarjeta_debito,1,1354600.00,COP
col_order_0000518,1,tarjeta_credito,3,145200.00,COP
col_order_0000519,1,tarjeta_credito,1,170900.00,COP
col_order_0000520,1,transferencia,1,526200.00,COP
col_order_0000520,2,tarjeta_credito,3,216300.00,COP
col_order_0000521,1,tarjeta_credito,1,237600.00,COP
col_order_0000522,1,credito_bnpl,6,107100.00,COP
col_order_0000523,1,transferencia,1,1755600.00,COP
col_order_0000524,1,tarjeta_credito,1,194100.00,COP
col_order_0000525,1,transferencia,1,133800.00,COP
col_order_0000525,2,tarjeta_credito,1,83500.00,COP
col_order_0000526,1,tarjeta_credito,3,191200.00,COP
col_order_0000527,1,tarjeta_debito,1,91000.00,COP
col_order_0000528,1,tarjeta_credito,3,194200.00,COP
col_order_0000529,1,transferencia,1,858600.00,COP
col_order_0000530,1,transferencia,1,95600.00,COP
col_order_0000531,1,tarjeta_credito,1,81100.00,COP
col_order_0000533,1,tarjeta_credito,1,147100.00,COP
col_order_0000535,1,credito_bnpl,3,674000.00,COP
col_order_0000536,1,transferencia,1,124500.00,COP
col_order_0000537,1,contra_entrega,1,282600.00,COP
col_order_0000538,1,tarjeta_debito,1,229100.00,COP
col_order_0000539,1,tarjeta_credito,6,690800.00,COP
col_order_0000540,1,tarjeta_credito,6,1453200.00,COP
col_order_0000541,1,credito_bnpl,1,455900.00,COP
col_order_0000542,1,bono_regalo,1,104900.00,COP
col_order_0000543,1,tarjeta_debito,1,407800.00,COP
col_order_0000544,1,credito_bnpl,3,149700.00,COP
col_order_0000545,1,transferencia,1,654000.00,COP
col_order_0000546,1,contra_entrega,1,635300.00,COP
col_order_0000547,1,tarjeta_credito,3,168700.00,COP
col_order_0000548,1,tarjeta_credito,12,947300.00,COP
col_order_0000549,1,tarjeta_debito,1,532200.00,COP
col_order_0000550,1,tarjeta_credito,3,355400.00,COP
col_order_0000550,2,tarjeta_credito,3,168200.00,COP
col_order_0000551,1,transferencia,1,51800.00,COP
col_order_0000551,2,tarjeta_debito,1,147200.00,COP
col_order_0000552,1,tarjeta_credito,6,276600.00,COP
col_order_0000553,1,tarjeta_debito,1,126000.00,COP
col_order_0000554,1,contra_entrega,1,141800.00,COP
col_order_0000555,1,tarjeta_credito,1,141300.00,COP
col_order_0000556,1,credito_bnpl,3,149500.00,COP
col_order_0000556,2,tarjeta_credito,1,96600.00,COP
col_order_0000557,1,transferencia,1,214000.00,COP
col_order_0000558,1,tarjeta_credito,12,999200.00,COP
col_order_0000560,1,transferencia,1,278600.00,COP
col_order_0000561,1,contra_entrega,1,696300.00,COP
col_order_0000563,1,transferencia,1,242000.00,COP
col_order_0000564,1,transferencia,1,114600.00,COP
col_order_0000564,2,transferencia,1,141900.00,COP
col_order_0000565,1,tarjeta_credito,6,558800.00,COP
col_order_0000566,1,contra_entrega,1,130400.00,COP
col_order_0000569,1,credito_bnpl,1,254800.00,COP
col_order_0000570,1,transferencia,1,624700.00,COP
col_order_0000571,1,transferencia,1,499500.00,COP
col_order_0000572,1,tarjeta_credito,18,1091000.00,COP
col_order_0000573,1,tarjeta_credito,1,155700.00,COP
col_order_0000575,1,transferencia,1,815100.00,COP
col_order_0000576,1,tarjeta_credito,3,88400.00,COP
col_order_0000577,1,tarjeta_debito,1,383500.00,COP
col_order_0000578,1,contra_entrega,1,85200.00,COP
col_order_0000579,1,transferencia,1,116600.00,COP
col_order_0000580,1,tarjeta_debito,1,165500.00,COP
col_order_0000581,1,tarjeta_debito,1,535300.00,COP
col_order_0000582,1,tarjeta_credito,1,412600.00,COP
col_order_0000583,1,transferencia,1,552000.00,COP
col_order_0000584,1,tarjeta_credito,3,581800.00,COP
col_order_0000585,1,transferencia,1,1219200.00,COP
col_order_0000587,1,tarjeta_debito,1,326300.00,COP
col_order_0000588,1,credito_bnpl,3,184800.00,COP
col_order_0000589,1,tarjeta_credito,3,459000.00,COP
col_order_0000590,1,credito_bnpl,1,560300.00,COP
col_order_0000591,1,tarjeta_credito,6,713800.00,COP
col_order_0000592,1,tarjeta_credito,1,115400.00,COP
col_order_0000593,1,transferencia,1,114100.00,COP
col_order_0000594,1,transferencia,1,120200.00,COP
col_order_0000595,1,tarjeta_credito,3,536000.00,COP
col_order_0000596,1,tarjeta_credito,3,274500.00,COP
col_order_0000597,1,bono_regalo,1,160200.00,COP
col_order_0000598,1,tarjeta_credito,3,140600.00,COP
col_order_0000599,1,tarjeta_credito,12,1304300.00,COP
col_order_0000600,1,tarjeta_credito,1,206300.00,COP
col_order_0000601,1,tarjeta_credito,3,72600.00,COP
col_order_0000602,1,tarjeta_debito,1,169000.00,COP
col_order_0000603,1,tarjeta_credito,1,678700.00,COP
col_order_0000604,1,tarjeta_credito,6,642100.00,COP
col_order_0000605,1,tarjeta_credito,1,365700.00,COP
col_order_0000606,1,tarjeta_credito,1,33800.00,COP
col_order_0000606,2,tarjeta_credito,3,68900.00,COP
col_order_0000607,1,tarjeta_credito,3,279700.00,COP
col_order_0000608,1,transferencia,1,190400.00,COP
col_order_0000609,1,tarjeta_credito,1,211100.00,COP
col_order_0000610,1,tarjeta_credito,3,570500.00,COP
col_order_0000611,1,tarjeta_credito,6,437300.00,COP
col_order_0000612,1,tarjeta_debito,1,273500.00,COP
col_order_0000613,1,tarjeta_debito,1,62400.00,COP
col_order_0000613,2,transferencia,1,69600.00,COP
col_order_0000614,1,contra_entrega,1,117700.00,COP
col_order_0000615,1,tarjeta_credito,6,412000.00,COP
col_order_0000617,1,tarjeta_debito,1,326200.00,COP
col_order_0000618,1,tarjeta_credito,1,197700.00,COP
col_order_0000619,1,tarjeta_credito,3,299400.00,COP
col_order_0000620,1,tarjeta_credito,1,228900.00,COP
col_order_0000621,1,transferencia,1,88300.00,COP
col_order_0000622,1,contra_entrega,1,107400.00,COP
col_order_0000623,1,credito_bnpl,3,317200.00,COP
col_order_0000624,1,transferencia,1,677300.00,COP
col_order_0000625,1,contra_entrega,1,222500.00,COP
col_order_0000626,1,tarjeta_credito,1,143800.00,COP
col_order_0000627,1,transferencia,1,561600.00,COP
col_order_0000628,1,transferencia,1,207900.00,COP
col_order_0000629,1,tarjeta_credito,6,373000.00,COP
col_order_0000631,1,transferencia,1,616800.00,COP
col_order_0000632,1,tarjeta_credito,3,194000.00,COP
col_order_0000633,1,contra_entrega,1,1164900.00,COP
col_order_0000634,1,tarjeta_credito,1,246900.00,COP
col_order_0000635,1,transferencia,1,1082900.00,COP
col_order_0000636,1,transferencia,1,117600.00,COP
col_order_0000638,1,tarjeta_debito,1,423100.00,COP
col_order_0000639,1,tarjeta_debito,1,302400.00,COP
col_order_0000640,1,tarjeta_credito,1,148600.00,COP
col_order_0000640,2,transferencia,1,99100.00,COP
col_order_0000641,1,tarjeta_debito,1,518400.00,COP
col_order_0000643,1,credito_bnpl,6,102100.00,COP
col_order_0000643,2,tarjeta_credito,1,167200.00,COP
col_order_0000644,1,bono_regalo,1,364700.00,COP
col_order_0000645,1,credito_bnpl,1,542700.00,COP
col_order_0000646,1,tarjeta_credito,1,1814900.00,COP
col_order_0000647,1,tarjeta_credito,3,781600.00,COP
col_order_0000648,1,tarjeta_debito,1,233300.00,COP
col_order_0000649,1,transferencia,1,202700.00,COP
col_order_0000650,1,transferencia,1,674800.00,COP
col_order_0000651,1,credito_bnpl,6,582800.00,COP
col_order_0000652,1,bono_regalo,1,265600.00,COP
col_order_0000654,1,tarjeta_credito,1,412900.00,COP
col_order_0000654,2,transferencia,1,243300.00,COP
col_order_0000655,1,tarjeta_credito,3,659700.00,COP
col_order_0000656,1,transferencia,1,76800.00,COP
col_order_0000656,2,bono_regalo,1,39100.00,COP
col_order_0000657,1,tarjeta_credito,1,130200.00,COP
col_order_0000659,1,transferencia,1,216100.00,COP
col_order_0000660,1,tarjeta_credito,12,476800.00,COP
col_order_0000661,1,tarjeta_debito,1,416800.00,COP
col_order_0000663,1,tarjeta_credito,3,160700.00,COP
col_order_0000664,1,tarjeta_credito,6,682800.00,COP
col_order_0000665,1,tarjeta_credito,3,679800.00,COP
col_order_0000666,1,transferencia,1,622500.00,COP
col_order_0000667,1,tarjeta_credito,12,273900.00,COP
col_order_0000668,1,contra_entrega,1,180500.00,COP
col_order_0000669,1,tarjeta_debito,1,1852300.00,COP
col_order_0000671,1,transferencia,1,92400.00,COP
col_order_0000672,1,transferencia,1,816600.00,COP
col_order_0000673,1,contra_entrega,1,349400.00,COP
col_order_0000674,1,transferencia,1,264100.00,COP
col_order_0000675,1,tarjeta_credito,1,77900.00,COP
col_order_0000676,1,tarjeta_credito,1,522800.00,COP
col_order_0000677,1,transferencia,1,1443000.00,COP
col_order_0000678,1,tarjeta_credito,1,93000.00,COP
col_order_0000678,2,tarjeta_credito,6,80900.00,COP
col_order_0000679,1,credito_bnpl,3,140900.00,COP
col_order_0000680,1,contra_entrega,1,1033900.00,COP
col_order_0000681,1,tarjeta_credito,1,237500.00,COP
col_order_0000683,1,tarjeta_debito,1,135400.00,COP
col_order_0000684,1,transferencia,1,423900.00,COP
col_order_0000685,1,tarjeta_debito,1,1420700.00,COP
col_order_0000687,1,tarjeta_debito,1,316300.00,COP
col_order_0000688,1,tarjeta_credito,1,197500.00,COP
col_order_0000689,1,transferencia,1,398600.00,COP
col_order_0000690,1,tarjeta_credito,1,105500.00,COP
col_order_0000691,1,tarjeta_credito,6,997900.00,COP
col_order_0000692,1,transferencia,1,216600.00,COP
col_order_0000693,1,contra_entrega,1,300600.00,COP
col_order_0000694,1,contra_entrega,1,134200.00,COP
col_order_0000695,1,credito_bnpl,3,183500.00,COP
col_order_0000696,1,transferencia,1,145700.00,COP
col_order_0000696,2,credito_bnpl,6,78700.00,COP
col_order_0000697,1,tarjeta_credito,3,88800.00,COP
col_order_0000698,1,tarjeta_credito,6,131400.00,COP
col_order_0000699,1,tarjeta_debito,1,101900.00,COP
col_order_0000700,1,contra_entrega,1,88800.00,COP
col_order_0000701,1,transferencia,1,363700.00,COP
col_order_0000703,1,tarjeta_debito,1,100300.00,COP
col_order_0000704,1,tarjeta_credito,1,210800.00,COP
col_order_0000705,1,transferencia,1,129500.00,COP
col_order_0000706,1,tarjeta_debito,1,116000.00,COP
col_order_0000707,1,tarjeta_credito,12,555600.00,COP
col_order_0000708,1,credito_bnpl,3,335500.00,COP
col_order_0000709,1,tarjeta_credito,3,1219000.00,COP
col_order_0000710,1,tarjeta_credito,1,175100.00,COP
col_order_0000711,1,tarjeta_debito,1,179600.00,COP
col_order_0000712,1,transferencia,1,108700.00,COP
col_order_0000713,1,tarjeta_credito,1,105700.00,COP
col_order_0000714,1,tarjeta_credito,6,96400.00,COP
col_order_0000715,1,contra_entrega,1,154000.00,COP
col_order_0000716,1,,1,496100.00,COP
col_order_0000717,1,tarjeta_debito,1,2244100.00,COP
col_order_0000718,1,tarjeta_credito,3,108800.00,COP
col_order_0000719,1,bono_regalo,1,70400.00,COP
col_order_0000720,1,tarjeta_credito,1,178600.00,COP
col_order_0000721,1,tarjeta_debito,1,95700.00,COP
col_order_0000722,1,transferencia,1,1235000.00,COP
col_order_0000723,1,transferencia,1,135800.00,COP
col_order_0000724,1,transferencia,1,167100.00,COP
col_order_0000725,1,bono_regalo,1,682500.00,COP
col_order_0000727,1,tarjeta_credito,12,511700.00,COP
col_order_0000728,1,tarjeta_credito,3,97700.00,COP
col_order_0000729,1,transferencia,1,897500.00,COP
col_order_0000730,1,tarjeta_credito,3,1093100.00,COP
col_order_0000731,1,transferencia,1,391000.00,COP
col_order_0000732,1,tarjeta_credito,3,107500.00,COP
col_order_0000733,1,tarjeta_debito,1,76800.00,COP
col_order_0000734,1,contra_entrega,1,1071300.00,COP
col_order_0000735,1,transferencia,1,307800.00,COP
col_order_0000736,1,transferencia,1,343600.00,COP
col_order_0000737,1,contra_entrega,1,1416200.00,COP
col_order_0000738,1,tarjeta_credito,12,326900.00,COP
col_order_0000739,1,tarjeta_credito,6,1157300.00,COP
col_order_0000740,1,tarjeta_credito,1,209600.00,COP
col_order_0000741,1,tarjeta_credito,1,577700.00,COP
col_order_0000742,1,tarjeta_debito,1,1728100.00,COP
col_order_0000743,1,tarjeta_credito,3,263300.00,COP
col_order_0000745,1,tarjeta_credito,12,1257600.00,COP
col_order_0000746,1,credito_bnpl,12,129300.00,COP
col_order_0000746,2,tarjeta_credito,3,219700.00,COP
col_order_0000747,1,tarjeta_credito,6,102700.00,COP
col_order_0000749,1,tarjeta_credito,3,1037500.00,COP
col_order_0000750,1,contra_entrega,1,187800.00,COP
col_order_0000751,1,tarjeta_credito,3,1047400.00,COP
col_order_0000752,1,tarjeta_credito,6,190600.00,COP
col_order_0000753,1,transferencia,1,118600.00,COP
col_order_0000754,1,contra_entrega,1,875200.00,COP
col_order_0000755,1,transferencia,1,75900.00,COP
col_order_0000756,1,credito_bnpl,1,432300.00,COP
col_order_0000757,1,tarjeta_credito,6,717000.00,COP
col_order_0000758,1,transferencia,1,230700.00,COP
col_order_0000759,1,tarjeta_credito,6,237500.00,COP
col_order_0000760,1,tarjeta_debito,1,70500.00,COP
col_order_0000761,1,contra_entrega,1,169800.00,COP
col_order_0000762,1,bono_regalo,1,446000.00,COP
col_order_0000763,1,tarjeta_credito,3,1207700.00,COP
col_order_0000764,1,tarjeta_credito,3,586100.00,COP
col_order_0000765,1,tarjeta_credito,6,159700.00,COP
col_order_0000766,1,tarjeta_credito,18,1627700.00,COP
col_order_0000767,1,tarjeta_debito,1,171000.00,COP
col_order_0000769,1,credito_bnpl,3,426100.00,COP
col_order_0000771,1,tarjeta_debito,1,537800.00,COP
col_order_0000772,1,tarjeta_debito,1,866500.00,COP
col_order_0000773,1,tarjeta_credito,12,965600.00,COP
col_order_0000773,2,tarjeta_debito,1,660700.00,COP
col_order_0000775,1,transferencia,1,172600.00,COP
col_order_0000776,1,contra_entrega,1,1815700.00,COP
col_order_0000777,1,tarjeta_debito,1,653100.00,COP
col_order_0000778,1,tarjeta_credito,1,216700.00,COP
col_order_0000779,1,transferencia,1,119500.00,COP
col_order_0000779,2,transferencia,1,51000.00,COP
col_order_0000780,1,tarjeta_credito,6,153300.00,COP
col_order_0000782,1,tarjeta_debito,1,1586900.00,COP
col_order_0000783,1,transferencia,1,230700.00,COP
col_order_0000784,1,tarjeta_credito,3,181400.00,COP
col_order_0000785,1,transferencia,1,855500.00,COP
col_order_0000786,1,tarjeta_credito,1,291300.00,COP
col_order_0000787,1,tarjeta_credito,1,213100.00,COP
col_order_0000788,1,transferencia,1,236300.00,COP
col_order_0000789,1,tarjeta_credito,1,177400.00,COP
col_order_0000789,2,transferencia,1,426400.00,COP
col_order_0000790,1,tarjeta_credito,6,936400.00,COP
col_order_0000791,1,credito_bnpl,3,108400.00,COP
col_order_0000793,1,contra_entrega,1,431300.00,COP
col_order_0000794,1,credito_bnpl,6,1000100.00,COP
col_order_0000795,1,tarjeta_credito,3,302600.00,COP
col_order_0000796,1,credito_bnpl,1,56000.00,COP
col_order_0000796,2,tarjeta_debito,1,49900.00,COP
col_order_0000797,1,tarjeta_credito,3,567900.00,COP
col_order_0000798,1,tarjeta_debito,1,992700.00,COP
col_order_0000799,1,tarjeta_credito,1,76100.00,COP
col_order_0000800,1,credito_bnpl,3,80300.00,COP
col_order_0000801,1,tarjeta_debito,1,205200.00,COP
col_order_0000802,1,tarjeta_credito,1,190700.00,COP
col_order_0000803,1,tarjeta_credito,18,1773500.00,COP
col_order_0000804,1,tarjeta_debito,1,461200.00,COP
col_order_0000805,1,transferencia,1,1386100.00,COP
col_order_0000806,1,contra_entrega,1,467200.00,COP
col_order_0000807,1,tarjeta_credito,1,257100.00,COP
col_order_0000808,1,tarjeta_credito,12,1071200.00,COP
col_order_0000809,1,tarjeta_debito,1,452800.00,COP
col_order_0000809,2,transferencia,1,156800.00,COP
col_order_0000810,1,tarjeta_credito,1,813400.00,COP
col_order_0000811,1,transferencia,1,97300.00,COP
col_order_0000812,1,tarjeta_credito,3,127300.00,COP
col_order_0000813,1,tarjeta_debito,1,68200.00,COP
col_order_0000814,1,tarjeta_credito,3,157600.00,COP
col_order_0000815,1,contra_entrega,1,404300.00,COP
col_order_0000816,1,contra_entrega,1,904300.00,COP
col_order_0000817,1,transferencia,1,333500.00,COP
col_order_0000818,1,tarjeta_debito,1,347700.00,COP
col_order_0000819,1,contra_entrega,1,492700.00,COP
col_order_0000820,1,tarjeta_debito,1,986700.00,COP
col_order_0000821,1,contra_entrega,1,657300.00,COP
col_order_0000822,1,credito_bnpl,3,309400.00,COP
col_order_0000823,1,tarjeta_debito,1,754500.00,COP
col_order_0000824,1,tarjeta_credito,1,765200.00,COP
col_order_0000825,1,bono_regalo,1,437200.00,COP
col_order_0000826,1,tarjeta_debito,1,963100.00,COP
col_order_0000827,1,bono_regalo,1,836700.00,COP
col_order_0000828,1,tarjeta_credito,1,203000.00,COP
col_order_0000829,1,transferencia,1,1087000.00,COP
col_order_0000830,1,tarjeta_credito,3,180500.00,COP
col_order_0000831,1,credito_bnpl,6,983800.00,COP
col_order_0000832,1,transferencia,1,704800.00,COP
col_order_0000833,1,tarjeta_debito,1,103200.00,COP
col_order_0000834,1,transferencia,1,120200.00,COP
col_order_0000837,1,tarjeta_debito,1,734200.00,COP
col_order_0000838,1,credito_bnpl,6,99600.00,COP
col_order_0000839,1,transferencia,1,2528600.00,COP
col_order_0000841,1,credito_bnpl,3,101700.00,COP
col_order_0000842,1,bono_regalo,1,1308700.00,COP
col_order_0000843,1,tarjeta_debito,1,415300.00,COP
col_order_0000844,1,tarjeta_debito,1,1783500.00,COP
col_order_0000845,1,tarjeta_credito,1,130700.00,COP
col_order_0000845,2,tarjeta_credito,1,84700.00,COP
col_order_0000846,1,credito_bnpl,12,80200.00,COP
col_order_0000847,1,tarjeta_credito,3,122900.00,COP
col_order_0000848,1,transferencia,1,236300.00,COP
col_order_0000849,1,tarjeta_debito,1,992500.00,COP
col_order_0000850,1,tarjeta_credito,6,267100.00,COP
col_order_0000851,1,tarjeta_credito,6,259700.00,COP
col_order_0000851,2,credito_bnpl,3,156800.00,COP
col_order_0000853,1,transferencia,1,329700.00,COP
col_order_0000854,1,tarjeta_credito,6,180800.00,COP
col_order_0000855,1,tarjeta_debito,1,91200.00,COP
col_order_0000857,1,transferencia,1,691700.00,COP
col_order_0000858,1,tarjeta_credito,1,81800.00,COP
col_order_0000859,1,tarjeta_debito,1,910900.00,COP
col_order_0000860,1,tarjeta_credito,3,1040200.00,COP
col_order_0000861,1,tarjeta_debito,1,443700.00,COP
col_order_0000862,1,tarjeta_credito,6,279500.00,COP
col_order_0000862,2,tarjeta_debito,1,154800.00,COP
col_order_0000863,1,credito_bnpl,3,68600.00,COP
col_order_0000864,1,contra_entrega,1,526500.00,COP
col_order_0000866,1,tarjeta_credito,6,94400.00,COP
col_order_0000866,2,transferencia,1,150400.00,COP
col_order_0000867,1,transferencia,1,851700.00,COP
col_order_0000868,1,tarjeta_credito,3,519600.00,COP
col_order_0000869,1,tarjeta_credito,3,381400.00,COP
col_order_0000870,1,tarjeta_credito,1,301300.00,COP
col_order_0000870,2,bono_regalo,1,450300.00,COP
col_order_0000871,1,tarjeta_debito,1,458000.00,COP
col_order_0000872,1,tarjeta_credito,6,409700.00,COP
col_order_0000873,1,transferencia,1,617600.00,COP
col_order_0000874,1,contra_entrega,1,329000.00,COP
col_order_0000875,1,tarjeta_credito,12,771800.00,COP
col_order_0000876,1,tarjeta_credito,1,200300.00,COP
col_order_0000876,2,credito_bnpl,3,116800.00,COP
col_order_0000877,1,tarjeta_credito,1,609000.00,COP
col_order_0000878,1,tarjeta_credito,6,528100.00,COP
col_order_0000879,1,bono_regalo,1,170100.00,COP
col_order_0000880,1,transferencia,1,342500.00,COP
col_order_0000883,1,credito_bnpl,3,282300.00,COP
col_order_0000884,1,tarjeta_credito,6,513100.00,COP
col_order_0000885,1,tarjeta_credito,1,186900.00,COP
col_order_0000886,1,tarjeta_debito,1,364300.00,COP
col_order_0000887,1,tarjeta_credito,1,424000.00,COP
col_order_0000888,1,transferencia,1,2458600.00,COP
col_order_0000889,1,bono_regalo,1,313500.00,COP
col_order_0000890,1,transferencia,1,132800.00,COP
col_order_0000891,1,tarjeta_credito,6,134500.00,COP
col_order_0000892,1,tarjeta_credito,3,130200.00,COP
col_order_0000893,1,contra_entrega,1,171500.00,COP
col_order_0000893,2,transferencia,1,59800.00,COP
col_order_0000894,1,credito_bnpl,3,65700.00,COP
col_order_0000894,2,tarjeta_debito,1,117500.00,COP
col_order_0000895,1,tarjeta_credito,3,192200.00,COP
col_order_0000896,1,transferencia,1,115500.00,COP
col_order_0000897,1,tarjeta_credito,6,1302000.00,COP
col_order_0000898,1,tarjeta_credito,6,372600.00,COP
col_order_0000899,1,tarjeta_credito,6,127600.00,COP
col_order_0000901,1,contra_entrega,1,73100.00,COP
col_order_0000902,1,transferencia,1,511800.00,COP
col_order_0000903,1,tarjeta_credito,1,709400.00,COP
col_order_0000904,1,transferencia,1,347800.00,COP
col_order_0000905,1,tarjeta_credito,12,866800.00,COP
col_order_0000906,1,credito_bnpl,3,603300.00,COP
col_order_0000907,1,credito_bnpl,12,104700.00,COP
col_order_0000908,1,tarjeta_credito,6,1468900.00,COP
