customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0000445,col_unique_000322,Cartagena,Bolivar,130
col_customer_0000446,col_unique_000323,Tunja,Boyaca,150
col_customer_0000447,col_unique_000323,Tunja,Boyaca,150
col_customer_0000448,col_unique_000323,Tunja,Boyaca,150
col_customer_0000449,col_unique_000324,Pereira,Risaralda,660
col_customer_0000450,col_unique_000325,Bogota,Bogota D.C.,110
col_customer_0000451,col_unique_000326,Ibague,Tolima,730
col_customer_0000452,col_unique_000327,Medellin,Antioquia,050
col_customer_0000453,col_unique_000328,Manizales,Caldas,170
col_customer_0000454,col_unique_000328,Manizales,Caldas,170
col_customer_0000455,col_unique_000329,Medellin,Antioquia,050
col_customer_0000456,col_unique_000330,MEDELLIN,Antioquia,050
col_customer_0000457,col_unique_000331,Barranquilla,Atlantico ,080
col_customer_0000458,col_unique_000332,Bogota ,Bogota D.C.,110
col_customer_0000459,col_unique_000333,Barranquilla,Atlantico,080
col_customer_0000460,col_unique_000333,Barranquilla,Atlantico,080
col_customer_0000461,col_unique_000334,Bucaramanga,Santander ,680
col_customer_0000462,col_unique_000335,Bogota,Bogota D.C.,110
col_customer_0000463,col_unique_000336,Bogota,Bogota D.C.,110
col_customer_0000464,col_unique_000337,tunja,Boyaca,150
col_customer_0000465,col_unique_000337,Tunja,Boyaca,150
col_customer_0000466,col_unique_000338,Medellin,Antioquia,050
col_customer_0000467,col_unique_000339,Cucuta,Norte de Santander ,540
col_customer_0000468,col_unique_000340,Bogota,  Bogota D.C.  ,110
col_customer_0000469,col_unique_000341,Chia,Cundinamarca,
col_customer_0000470,col_unique_000342,Bogota,Bogota D.C.,110
col_customer_0000471,col_unique_000343,Pereira,Risaralda,660
col_customer_0000472,col_unique_000344,Bogota,Bogota D.C.,110
col_customer_0000473,col_unique_000345,Bogota,Bogota D.C.,110
col_customer_0000474,col_unique_000346, Pasto,Narino,520
col_customer_0000475,col_unique_000347,Bucaramanga,Santander,680
col_customer_0000476,col_unique_000348, Pereira,Risaralda,660
col_customer_0000477,col_unique_000348,Pereira,Risaralda,660
col_customer_0000478,col_unique_000349,Neiva ,  Huila  ,410
col_customer_0000479,col_unique_000350,Bogota,Bogota D.C.,110
col_customer_0000480,col_unique_000351,Bogota,Bogota D.C.,110
col_customer_0000481,col_unique_000352,Neiva,Huila,410
col_customer_0000482,col_unique_000353,Barranquilla,Atlantico,080
col_customer_0000483,col_unique_000354,Cali,Valle del Cauca,760
col_customer_0000484,col_unique_000355,Bogota,Bogota D.C.,110
col_customer_0000485,col_unique_000356,Bucaramanga,Santander,680
col_customer_0000486,col_unique_000357,,Antioquia,050
col_customer_0000487,col_unique_000357,Medellin,Antioquia,050
col_customer_0000488,col_unique_000358, Bogota,Bogota D.C.,110
col_customer_0000489,col_unique_000359,Bogota,Bogota D.C.,110
col_customer_0000490,col_unique_000360,Monteria,Cordoba,230
col_customer_0000491,col_unique_000361,Cartagena,Bolivar,130
col_customer_0000492,col_unique_000362,Pereira,Risaralda,660
col_customer_0000493,col_unique_000363,Cali,Valle del Cauca,760
col_customer_0000494,col_unique_000364,  Cartagena  ,Bolivar,130
col_customer_0000495,col_unique_000364,Cartagena,Bolivar,130
col_customer_0000496,col_unique_000364,Cartagena,Bolivar,130
col_customer_0000497,col_unique_000365,Manizales,Caldas,170
col_customer_0000498,col_unique_000366,Bogota,Bogota D.C.,110
col_customer_0000499,col_unique_000367,Pereira,Risaralda,660
col_customer_0000500,col_unique_000368,Medellin,Antioquia,050
col_customer_0000501,col_unique_000368,Medellin,Antioquia,050
col_customer_0000502,col_unique_000369,Pereira ,Risaralda,660
col_customer_0000503,col_unique_000369,Pereira,risaralda,660
col_customer_0000504,col_unique_000370,Medellin,Antioquia,050
col_customer_0000505,col_unique_000371,Bucaramanga,Santander,680
col_customer_0000506,col_unique_000372,Bucaramanga,Santander,680
col_customer_0000507,col_unique_000372,Bucaramanga,Santander,680
col_customer_0000508,col_unique_000373,Barranquilla,Atlantico,
col_customer_0000509,col_unique_000374,Ibague,Tolima,730
col_customer_0000510,col_unique_000374,Ibague,Tolima,730
col_customer_0000511,col_unique_000375,Barranquilla,Atlantico,080
col_customer_0000512,col_unique_000375,Barranquilla,Atlantico,
col_customer_0000513,col_unique_000376,Bucaramanga,SANTANDER,680
col_customer_0000514,col_unique_000376,Bucaramanga,Santander,680
col_customer_0000515,col_unique_000377,Cali,Valle del Cauca,760
col_customer_0000516,col_unique_000378,Cucuta,Norte de Santander,540
col_customer_0000517,col_unique_000379,Ibague,Tolima,730
col_customer_0000518,col_unique_000380,Medellin,Antioquia,050
col_customer_0000519,col_unique_000381,Barranquilla,Atlantico,080
col_customer_0000520,col_unique_000382,Bogota, Bogota D.C.,110
col_customer_0000521,col_unique_000383,Medellin,  Antioquia  ,050
col_customer_0000522,col_unique_000384,Manizales,Caldas,170
col_customer_0000523,col_unique_000385,Cali,Valle del Cauca,760
col_customer_0000524,col_unique_000385,Cali,Valle del Cauca,760
col_customer_0000525,col_unique_000385,Cali,Valle del Cauca,760
col_customer_0000526,col_unique_000386,Bogota,Bogota D.C.,110
col_customer_0000527,col_unique_000386,Bogota,Bogota D.C.,110
col_customer_0000528,col_unique_000387,Cali,Valle del Cauca,760
col_customer_0000529,col_unique_000388,Bogota,Bogota D.C.,110
col_customer_0000530,col_unique_000388,Bogota,Bogota D.C.,110
col_customer_0000531,col_unique_000389,Monteria,Cordoba,230
col_customer_0000532,col_unique_000390,Cali,Valle del Cauca,760
col_customer_0000533,col_unique_000390,Cali,Valle del Cauca,760
col_customer_0000534,col_unique_000391,Bogota,Bogota D.C.,110
col_customer_0000535,col_unique_000391,Bogota,Bogota D.C.,110
col_customer_0000536,col_unique_000392,Chia,cundinamarca,250
col_customer_0000537,col_unique_000393,Bucaramanga,Santander ,680
col_customer_0000538,col_unique_000394,Barranquilla,Atlantico,080
col_customer_0000539,col_unique_000394,Barranquilla,Atlantico,080
col_customer_0000540,col_unique_000395,Ibague,Tolima,730
col_customer_0000541,col_unique_000396,valledupar,Cesar,200
col_customer_0000542,col_unique_000397,Barranquilla,Atlantico,080
col_customer_0000543,col_unique_000397,Barranquilla,Atlantico,080
col_customer_0000544,col_unique_000398,Bucaramanga,Santander,680
col_customer_0000545,col_unique_000398,Bucaramanga,Santander,680
col_customer_0000546,col_unique_000398,Bucaramanga,Santander,680
col_customer_0000547,col_unique_000399,Medellin,Antioquia,050
col_customer_0000548,col_unique_000400,Bogota,Bogota D.C.,110
col_customer_0000549,col_unique_000401,Armenia,Quindio,630
col_customer_0000550,col_unique_000402,Barranquilla,Atlantico,080
col_customer_0000551,col_unique_000403,Barranquilla,Atlantico,080
col_customer_0000552,col_unique_000404, Barranquilla,Atlantico,080
col_customer_0000553,col_unique_000404,  Barranquilla  ,Atlantico,080
col_customer_0000554,col_unique_000405,Cali,Valle del Cauca,760
col_customer_0000555,col_unique_000406,Bucaramanga,Santander,680
col_customer_0000556,col_unique_000406,Bucaramanga,Santander,680
col_customer_0000557,col_unique_000407,Chia,Cundinamarca,250
col_customer_0000558,col_unique_000408,Bogota,bogota d.c.,110
col_customer_0000559,col_unique_000409,Bogota,Bogota D.C.,110
col_customer_0000560,col_unique_000410,Bogota,Bogota D.C.,110
col_customer_0000561,col_unique_000411,Chia,Cundinamarca,250
col_customer_0000562,col_unique_000412, Bogota,Bogota D.C.,110
col_customer_0000563,col_unique_000413,Cartagena,Bolivar,130
col_customer_0000564,col_unique_000414,Bogota,Bogota D.C.,110
col_customer_0000565,col_unique_000415,Bucaramanga,Santander,680
col_customer_0000566,col_unique_000415,Bucaramanga,Santander,680
col_customer_0000567,col_unique_000416,Medellin,Antioquia,050
col_customer_0000568,col_unique_000417,Bogota,Bogota D.C.,110
col_customer_0000569,col_unique_000418,Pereira,Risaralda,660
col_customer_0000570,col_unique_000418,Pereira,Risaralda,
col_customer_0000571,col_unique_000419,Cali,VALLE DEL CAUCA,760
col_customer_0000572,col_unique_000419,Cali,Valle del Cauca,760
col_customer_0000573,col_unique_000419,Cali,  Valle del Cauca  ,760
col_customer_0000574,col_unique_000420,Cali,Valle del Cauca,760
col_customer_0000575,col_unique_000420,Cali,Valle del Cauca,760
col_customer_0000576,col_unique_000421,Bogota,Bogota D.C.,110
col_customer_0000577,col_unique_000421,Bogota,Bogota D.C.,110
col_customer_0000578,col_unique_000421,Bogota,Bogota D.C.,110
col_customer_0000579,col_unique_000422,Chia,Cundinamarca,250
col_customer_0000580,col_unique_000422,Chia,Cundinamarca,250
col_customer_0000581,col_unique_000422,Chia ,CUNDINAMARCA,250
col_customer_0000582,col_unique_000423,BUCARAMANGA,Santander,680
col_customer_0000583,col_unique_000424,Bogota,Bogota D.C.,110
col_customer_0000584,col_unique_000424,Bogota,Bogota D.C.,
col_customer_0000585,col_unique_000424,Bogota,Bogota D.C.,110
col_customer_0000586,col_unique_000425, Cali,Valle del Cauca,760
col_customer_0000587,col_unique_000426,Tunja,Boyaca,150
col_customer_0000588,col_unique_000427,Medellin,Antioquia,050
col_customer_0000589,col_unique_000428,Medellin,Antioquia,050
col_customer_0000590,col_unique_000429,Cali,Valle del Cauca,760
col_customer_0000591,col_unique_000429,Cali,  Valle del Cauca  ,760
col_customer_0000592,col_unique_000429,Cali,Valle del Cauca,760
col_customer_0000593,col_unique_000430,Chia,Cundinamarca,250
col_customer_0000594,col_unique_000431,Bogota,Bogota D.C.,110
col_customer_0000595,col_unique_000431,Bogota,Bogota D.C.,110
col_customer_0000596,col_unique_000432,Bogota,Bogota D.C.,110
col_customer_0000597,col_unique_000433,Cucuta,Norte de Santander,540
col_customer_0000598,col_unique_000434,Cucuta,Norte de Santander,540
col_customer_0000599,col_unique_000435,Cali,Valle del Cauca,760
col_customer_0000600,col_unique_000436,Cali,Valle del Cauca,760
col_customer_0000601,col_unique_000437,Cartagena,Bolivar,130
col_customer_0000602,col_unique_000438,bogota,Bogota D.C.,110
col_customer_0000603,col_unique_000439,Santa Marta,Magdalena,470
col_customer_0000604,col_unique_000439,Santa Marta,Magdalena,470
col_customer_0000605,col_unique_000439, Santa Marta,Magdalena,470
col_customer_0000606,col_unique_000440,Pereira,Risaralda,660
col_customer_0000607,col_unique_000441,Bogota,Bogota D.C.,110
col_customer_0000608,col_unique_000442,Barranquilla,Atlantico,080
col_customer_0000609,col_unique_000443,Armenia,Quindio,630
col_customer_0000610,col_unique_000444,Chia,Cundinamarca,250
col_customer_0000611,col_unique_000445,Santa Marta, Magdalena,470
col_customer_0000612,col_unique_000446,Barranquilla,Atlantico,080
col_customer_0000613,col_unique_000446,Barranquilla,Atlantico,080
col_customer_0000614,col_unique_000447,Cartagena,Bolivar,130
col_customer_0000615,col_unique_000448,Bogota,Bogota D.C.,110
col_customer_0000616,col_unique_000448,Bogota,Bogota D.C.,110
col_customer_0000617,col_unique_000448,Bogota,Bogota D.C.,110
col_customer_0000618,col_unique_000448,Bogota,Bogota D.C.,110
col_customer_0000619,col_unique_000449,Santa Marta,Magdalena,470
col_customer_0000620,col_unique_000450,Barranquilla,Atlantico,080
col_customer_0000621,col_unique_000451,Valledupar,Cesar,200
col_customer_0000622,col_unique_000452,Bogota,Bogota D.C.,110
col_customer_0000623,col_unique_000453,Cali,Valle del Cauca,760
col_customer_0000624,col_unique_000453,Cali,VALLE DEL CAUCA,760
col_customer_0000625,col_unique_000453,Cali,Valle del Cauca,760
col_customer_0000626,col_unique_000454,Armenia,Quindio,630
col_customer_0000627,col_unique_000455,Bogota,Bogota D.C.,110
col_customer_0000628,col_unique_000456,Bogota,Bogota D.C.,110
col_customer_0000629,col_unique_000457,Cali,Valle del Cauca,760
col_customer_0000630,col_unique_000458,Medellin,Antioquia,050
col_customer_0000631,col_unique_000458,Medellin,antioquia,050
col_customer_0000632,col_unique_000459,Bogota,Bogota D.C.,110
col_customer_0000633,col_unique_000460,Bogota,  Bogota D.C.  ,110
col_customer_0000634,col_unique_000461,Cartagena,Bolivar,130
col_customer_0000635,col_unique_000462,Barranquilla,Atlantico,080
col_customer_0000636,col_unique_000462,Barranquilla,Atlantico,080
col_customer_0000637,col_unique_000463,Medellin,Antioquia ,050
col_customer_0000638,col_unique_000464,Bogota,Bogota D.C.,110
col_customer_0000639,col_unique_000465,Medellin,Antioquia,050
col_customer_0000640,col_unique_000466,Cali,Valle del Cauca,760
col_customer_0000641,col_unique_000467,Neiva,Huila,410
col_customer_0000642,col_unique_000468,Bogota,Bogota D.C.,110
col_customer_0000643,col_unique_000469,Cali,Valle del Cauca,760
col_customer_0000644,col_unique_000469,Cali,Valle del Cauca,760
col_customer_0000645,col_unique_000469,Cali,Valle del Cauca,760
col_customer_0000646,col_unique_000470,BOGOTA,Bogota D.C.,110
col_customer_0000647,col_unique_000471,Villavicencio,Meta ,500
col_customer_0000648,col_unique_000472,Valledupar,Cesar,200
col_customer_0000649,col_unique_000473,Bucaramanga,Santander,680
col_customer_0000650,col_unique_000474,Bogota,Bogota D.C.,110
col_customer_0000651,col_unique_000474,Bogota,Bogota D.C.,110
col_customer_0000652,col_unique_000474,Bogota,Bogota D.C.,110
col_customer_0000653,col_unique_000475,Cali,Valle del Cauca,760
col_customer_0000654,col_unique_000476,Bucaramanga,Santander,680
col_customer_0000655,col_unique_000476,Bucaramanga,Santander,680
col_customer_0000656,col_unique_000477,Bucaramanga,Santander,680
col_customer_0000657,col_unique_000477,BUCARAMANGA,Santander,680
col_customer_0000658,col_unique_000477,Bucaramanga,Santander,680
col_customer_0000659,col_unique_000477,Bucaramanga,Santander,680
col_customer_0000660,col_unique_000478,Neiva,Huila,410
col_customer_0000661,col_unique_000479,Chia,Cundinamarca,250
col_customer_0000662,col_unique_000479,Chia,Cundinamarca,250
col_customer_0000663,col_unique_000480,Bucaramanga, Santander,680
col_customer_0000664,col_unique_000481,Pereira,Risaralda,660
col_customer_0000665,col_unique_000482,Pereira,Risaralda,660
col_customer_0000666,col_unique_000483,Bogota,Bogota D.C.,110
col_customer_0000667,col_unique_000484,Medellin ,Antioquia,050
col_customer_0000668,col_unique_000484,Medellin,Antioquia,050
col_customer_0000669,col_unique_000485,Barranquilla,Atlantico,080
col_customer_0000670,col_unique_000486,Barranquilla,Atlantico,080
col_customer_0000671,col_unique_000487,  Tunja  ,Boyaca,150
col_customer_0000672,col_unique_000488,Pereira,Risaralda,660
col_customer_0000673,col_unique_000489,Pereira,Risaralda,660
col_customer_0000674,col_unique_000490,MEDELLIN,Antioquia,050
col_customer_0000675,col_unique_000491,Bogota,Bogota D.C.,110
col_customer_0000676,col_unique_000491,Bogota,Bogota D.C.,110
col_customer_0000677,col_unique_000492,Bogota,Bogota D.C.,110
col_customer_0000678,col_unique_000493,Santa Marta,Magdalena,470
col_customer_0000679,col_unique_000494,Chia,Cundinamarca,250
col_customer_0000680,col_unique_000495,Cali,Valle del Cauca,760
col_customer_0000681,col_unique_000496,Bucaramanga,Santander,680
col_customer_0000682,col_unique_000497,Cali,VALLE DEL CAUCA,760
col_customer_0000683,col_unique_000497,Cali,Valle del Cauca,760
col_customer_0000684,col_unique_000498,Bogota, Bogota D.C.,110
col_customer_0000685,col_unique_000499,Medellin,Antioquia,050
col_customer_0000686,col_unique_000500,Bogota,Bogota D.C.,110
col_customer_0000687,col_unique_000501,Medellin,Antioquia,050
col_customer_0000688,col_unique_000502,Manizales,Caldas,170
col_customer_0000689,col_unique_000503,Cucuta,Norte de Santander,540
col_customer_0000690,col_unique_000504,Bogota,Bogota D.C.,110
col_customer_0000691,col_unique_000505,Cali,Valle del Cauca,760
col_customer_0000692,col_unique_000506,Cartagena,Bolivar,130
col_customer_0000693,col_unique_000507,  Cartagena  ,Bolivar,130
col_customer_0000694,col_unique_000507,Cartagena,Bolivar,130
col_customer_0000695,col_unique_000508,Bucaramanga,Santander,680
col_customer_0000696,col_unique_000508,Bucaramanga,Santander,680
col_customer_0000697,col_unique_000508,Bucaramanga,Santander,680
col_customer_0000698,col_unique_000509,Cali,Valle del Cauca,760
col_customer_0000699,col_unique_000509,Cali,Valle del Cauca,760
col_customer_0000700,col_unique_000509,Cali,Valle del Cauca,760
col_customer_0000701,col_unique_000510,Cucuta,Norte de Santander,540
col_customer_0000702,col_unique_000511,Barranquilla,Atlantico,080
col_customer_0000703,col_unique_000512,Santa Marta,Magdalena,470
col_customer_0000704,col_unique_000513,Bogota,bogota d.c.,110
col_customer_0000705,col_unique_000514,Barranquilla,Atlantico,080
col_customer_0000706,col_unique_000515,Medellin,ANTIOQUIA,050
col_customer_0000707,col_unique_000516,  Chia  ,Cundinamarca,250
col_customer_0000708,col_unique_000516,Chia,Cundinamarca,250
col_customer_0000709,col_unique_000516,Chia,Cundinamarca,250
col_customer_0000710,col_unique_000516,Chia,Cundinamarca ,250
col_customer_0000711,col_unique_000516,Chia,Cundinamarca,250
col_customer_0000712,col_unique_000517,Bogota,Bogota D.C.,110
col_customer_0000713,col_unique_000517,Bogota,Bogota D.C.,110
col_customer_0000714,col_unique_000518,Medellin,Antioquia,050
col_customer_0000715,col_unique_000518,Medellin,Antioquia,050
col_customer_0000716,col_unique_000519,Barranquilla,Atlantico,080
col_customer_0000717,col_unique_000520, Manizales,Caldas,170
col_customer_0000718,col_unique_000520,Manizales,Caldas,170
col_customer_0000719,col_unique_000521,Barranquilla,Atlantico,080
col_customer_0000720,col_unique_000522,Ibague,Tolima,730
col_customer_0000721,col_unique_000522,Ibague,Tolima,730
